student_id,day_of_week,meal_time,meal_type,is_weekend,class_day,assignment_deadline,temperature,humidity,wind_speed,rain,air_quality,rising_time,sleeping_time,mess_duration
ch23btech11002,4,2,1,0,0,0,35.05739539542151,84.94298967691874,15.372189303490675,0.9066751518317383,159.64469120152611,598.2284381353584,1328.1439362638284,50
ch23btech11002,4,2,1,0,0,0,36.26979075722337,84.11156942346408,14.869535859680267,0.6269434773577126,162.21683566445577,597.5908055632755,1326.6929207157912,50
ch23btech11002,4,2,1,0,0,0,34.6489227220784,80.2021437445519,15.20693140127306,1.0965621261834808,162.68666360991747,597.7084863597607,1329.273818304147,50
ce25btech11004,4,0,0,0,0,0,25.90825500693983,71.57841859513378,13.020076983125724,0.31415527354848877,176.74254034239988,469.84176271454413,1484.3234513580458,16
ce25btech11004,4,0,0,0,0,0,26.75060173619852,69.16189620482801,11.573333006741963,0.19848822311005088,174.708135771775,468.0986249671127,1484.9678678123826,16
ce25btech11004,4,0,0,0,0,0,30.356321799083428,70.54152087899583,11.396828768755753,0.0,172.32184243306253,469.10288998122934,1488.4429697933135,16
ce25btech11004,4,0,0,0,0,0,24.82765090945368,74.3050560805256,8.373021919261719,0.0,176.75468079664333,468.86872456050554,1483.5507066210919,16
ce25btech11004,4,0,0,0,0,0,27.942961576629894,71.20655240101702,15.424213381939657,0.6883550109161757,174.46249340590967,468.84356592059305,1484.7499080686378,16
ce25btech11004,4,0,0,0,0,0,26.913980117226547,72.48853877360816,10.219550283708724,0.0,178.2423581355949,467.1217710856123,1486.1265567878052,16
ce25btech11004,4,0,0,0,0,0,23.222438239886742,69.1023020062851,10.859766806464208,0.0,176.55957826106436,469.1794161491717,1487.55346073936,16
ce25btech11004,4,0,0,0,0,0,29.293028758941404,74.26549733256051,11.384235142855712,0.0,177.68798465581148,468.44157267066794,1482.6272833840633,16
ce25btech11004,4,0,0,0,0,0,27.497887190130353,70.9458560079094,13.564245544226905,0.8445350401724395,172.86028692917222,469.5754424333632,1486.0627594875127,16
ce25btech11004,4,0,0,0,0,0,29.025697329906087,72.34413067671422,10.435924624867436,0.0,175.67746795681575,469.961963982569,1489.8406248347937,16
ma22btech11027,4,1,1,0,0,0,30.235311624535083,57.6836766127744,0.0,0.7124996223262539,84.54811373073147,590.1201444576714,1379.6480933455991,28
ma22btech11027,4,1,1,0,0,0,28.589056989177763,57.97260089514683,2.4773739353104065,0.0,84.8930514461758,597.3715503178865,1379.4720594896567,28
ma22btech11027,4,1,1,0,0,0,30.417007035177384,53.17255846152653,2.6914643921064645,0.0,84.20986584931653,592.7946332061979,1379.0926837979328,28
ma22btech11027,4,1,1,0,0,0,25.70873566409215,55.81795622686117,0.0,0.0,83.0983175192493,593.2431756989223,1381.1309144721963,28
ma22btech11027,4,1,1,0,0,0,29.506322673153228,54.63545969016138,0.0,0.968696542700121,84.26555954857179,598.8416160010443,1382.852990159286,28
ma22btech11027,4,1,1,0,0,0,27.74757688411131,55.46681907222238,0.0,0.0,81.84354991507881,595.4682724434689,1382.9550517259015,28
ma22btech11027,4,1,1,0,0,0,28.11799648914019,56.73280789313383,0.08048617235071354,2.175487817790523,88.13566391533223,593.6128494262601,1380.079705408231,28
ma22btech11027,4,1,1,0,0,0,26.821771641091754,53.919278554934436,0.0,0.0,86.34479890035328,593.7239871888826,1381.0065871660354,28
ma22btech11027,4,1,1,0,0,0,26.048749706304054,55.3253632753856,0.6295300754375331,0.7322685114648069,84.43181730125022,599.1929409048192,1380.4641420329783,28
ma22btech11027,4,1,1,0,0,0,28.417306024870527,57.0521125036208,2.80584208660912,1.9546399986489162,83.3233590849216,595.3245030454455,1383.3357129066665,28
cs23btech11014,5,2,1,1,1,1,22.82069257949806,52.399565066566296,21.69884062678574,0.0,64.44054149543993,553.2675761739924,1398.1030039628597,51
cs23btech11014,5,2,1,1,1,1,25.328916810029963,56.210515878070424,17.961259134134828,1.034011919589894,63.09994989457888,550.8836249717597,1395.0107442227325,51
cs23btech11014,5,2,1,1,1,1,23.516813391908062,53.68561246127267,16.859793636939614,0.434542455160298,62.84692022742558,548.4842549662658,1395.1809831821597,51
cs23btech11014,5,2,1,1,1,1,22.063518267798234,55.584259058779146,16.927209805191776,2.3021491495414717,60.67042987950556,548.6658293589044,1397.7185001399196,51
cs23btech11014,5,2,1,1,1,1,25.06469377918065,56.798505858984996,17.25870625937378,0.13587040841507347,61.01847645853183,555.9240612735031,1399.4106428764326,51
cs23btech11014,5,2,1,1,1,1,26.514220226342726,53.54110081725021,16.31651154409244,0.38355643040973,64.61492375447578,553.8957025055643,1394.8880368361572,51
cs23btech11014,5,2,1,1,1,1,25.742643730741,55.28999433567326,21.834829890428104,0.0,63.97175160923144,553.4194897346546,1397.0853483861613,51
cs23btech11014,5,2,1,1,1,1,24.77644959656719,53.14114084560459,13.438475990982331,0.9354106220814574,61.7137034652383,547.4093128760989,1397.3750135069672,51
cs23btech11014,5,2,1,1,1,1,23.95947013585247,55.42500377172612,17.533473723392486,1.1407527195499683,63.90022782453175,548.3931826656905,1399.9091954738064,51
cs23btech11014,5,2,1,1,1,1,20.670839010415158,57.05786220668121,13.479780164172626,0.20679390020941793,62.29159181221391,551.6486098255662,1398.7616835740373,51
ai25btech11014,2,0,1,0,0,1,28.902959542654905,73.21663036602112,9.129655862617307,0.0,136.2915156287654,311.34991918594636,1387.3253841879905,12
ai25btech11014,2,0,1,0,0,1,29.36795152123091,78.36876305779278,9.855559186109977,0.0,138.28819320214137,308.6799978823986,1389.4918668239725,12
ai25btech11014,2,0,1,0,0,1,29.282282656353253,78.79684325538247,11.25582150080362,0.0,139.08480918513874,311.1906606727468,1387.7676160289982,12
ai25btech11014,2,0,1,0,0,1,28.35347017849014,75.38681951741306,11.215432234231589,0.31154388878825656,136.58578978999563,309.3422331135757,1385.4440017685831,12
ai25btech11014,2,0,1,0,0,1,26.619516238068957,71.56109085926285,11.978346783239253,0.6279647338776009,137.02954488448668,309.8096348013693,1390.373340530727,12
ai25btech11014,2,0,1,0,0,1,32.42830791241349,80.72323698061871,11.081468927325561,2.0746975159955685,136.67474097903195,311.37540588684345,1387.8413146017642,12
ai25btech11014,2,0,1,0,0,1,27.088336894639212,73.98108001421426,15.365818966550474,0.37483330200660764,136.94439149178595,311.6895157220339,1389.630725449356,12
ai25btech11014,2,0,1,0,0,1,28.780185483541842,78.26982471614278,12.14888031110879,0.0,138.46606080724965,311.47175561143524,1386.259885595163,12
ai25btech11014,2,0,1,0,0,1,32.01952492489513,78.01656777469827,9.31004984593745,1.5005417725463623,138.22982072390514,308.3806126260274,1388.7853594692372,12
ai25btech11014,2,0,1,0,0,1,29.085983282244378,77.6584923421455,13.09100203914165,0.1263739055459452,136.15136787069883,310.5180481049585,1390.7005615512007,12
me22btech11012,4,2,0,0,0,0,26.10618352398228,69.14256196594215,15.18268468750025,0.0,74.70049230998258,352.92361383102855,1374.149824801722,49
me22btech11012,4,2,0,0,0,0,26.03287315385811,65.82673809968341,9.373516980856959,0.7020501925585632,76.88758727346038,352.52304959816837,1377.1693050315585,49
me22btech11012,4,2,0,0,0,0,26.45209683475722,65.99063689249377,9.058657534047626,0.7042279279048312,75.39606264724762,352.09523177727397,1372.1644551101163,49
me22btech11012,4,2,0,0,0,0,27.990646674049337,64.40331672243346,12.072699248301815,0.43760267897686617,76.63254215215449,352.58328624216887,1378.1766405622386,49
me22btech11012,4,2,0,0,0,0,31.298808519050013,64.04083519757145,10.558649754454455,0.0,81.58779752901161,356.33041026742677,1373.9132245471862,49
me22btech11012,4,2,0,0,0,0,29.09042535947574,64.62846658109223,11.13260415395759,0.0,76.77393387263861,353.20029058223327,1375.0752133812773,49
me22btech11012,4,2,0,0,0,0,29.380890003629936,65.02554829750927,9.614279938660804,0.9599178517883313,76.84325240076403,354.14532922599807,1373.340007618396,49
me22btech11012,4,2,0,0,0,0,30.686445062326854,61.21772451610661,10.587615153922357,0.0,79.55714895228185,354.25948505187245,1373.4687584012418,49
me22btech11012,4,2,0,0,0,0,27.435623401923802,61.066719489159794,15.5060092223375,0.7348051637270668,78.34867559247797,355.63106933342283,1375.864566661839,49
me22btech11012,4,2,0,0,0,0,26.770311883391038,69.66620337025006,13.108499879904807,0.0,80.70257232255871,358.8819180340265,1373.6480526749276,49
bt22btech11049,6,1,0,1,1,0,30.07637510127823,50.009123894022,5.597600595167127,16.680993850345402,172.36724105944594,488.5913382538164,1390.0184000945148,43
bt22btech11049,6,1,0,1,1,0,28.920371940080553,48.940079318179336,1.3534516360405244,17.99753972318247,168.04457780061867,488.2175851238235,1388.351615540301,43
bt22btech11049,6,1,0,1,1,0,29.77808140591314,48.26098613734393,3.350771723430426,17.418326134956775,167.49815344059738,489.5384893244716,1387.770984037382,43
bt22btech11049,6,1,0,1,1,0,31.772774445297344,47.224835258287925,3.463715208798178,17.40370034798418,169.58246322538005,490.3680913855004,1386.3188300727038,43
bt22btech11049,6,1,0,1,1,0,32.12936598254394,48.15183617285148,1.1319389079562847,16.842408089103582,170.48218134440134,492.1884450069774,1389.2315021201023,43
bt22btech11049,6,1,0,1,1,0,30.222439705724096,49.69697764664277,7.868156991817277,16.854419171647645,167.98647432423365,490.1069002712269,1388.2575569672351,43
bt22btech11049,6,1,0,1,1,0,33.053746320439,50.18994813437061,4.691991962083541,17.71858691425288,172.23939540767512,487.99368409408413,1391.2526313725143,43
bt22btech11049,6,1,0,1,1,0,27.12040673648735,47.70471512919333,6.174426479581848,15.638482571564035,172.29658707133333,491.21016755835234,1391.3861769004754,43
bt22btech11049,6,1,0,1,1,0,29.87443423352611,46.32434733177547,3.371816920950768,18.073114312148476,169.20766317902996,490.276647220908,1386.1117017021347,43
bt22btech11049,6,1,0,1,1,0,25.590776104728054,49.208621810315684,2.1252360523978533,17.574744411631954,171.2131023037475,490.91349796842877,1391.8523653470488,43
me22btech11027,3,2,0,0,0,0,28.03284665625805,65.72293662899177,5.795259078070986,14.276966570485635,108.81408655625091,496.1052765901419,1392.4122335106258,51
me22btech11027,3,2,0,0,0,0,26.95407918212061,65.58106532905127,7.398480493798645,13.34640615547275,109.17351269958503,496.9916084525939,1391.1690843640533,51
me22btech11027,3,2,0,0,0,0,27.048759585709917,69.38162107588714,8.562879065294275,12.558521635526175,108.64091522775976,497.7303894773082,1393.7466562277646,51
me22btech11027,3,2,0,0,0,0,30.65257379986516,67.04810378246228,9.242815712770454,12.710357536840439,109.1879358368737,498.39543709033364,1397.3727243171047,51
me22btech11027,3,2,0,0,0,0,30.862282130361663,69.27984750040139,5.642923789834947,11.888212947623453,106.59791210628568,495.43770842080795,1394.4078053434764,51
me22btech11027,3,2,0,0,0,0,30.06684709890891,70.06624539401002,6.270718713688682,12.9696777245737,111.65464918553265,495.4343195304807,1392.8443307987586,51
me22btech11027,3,2,0,0,0,0,27.37537427536994,63.92389125014641,5.007820709336762,12.669818337709579,107.37300604950283,496.016541576563,1393.7908523395793,51
me22btech11027,3,2,0,0,0,0,30.618447828867392,65.60803657097529,7.272620084242303,13.549117069013697,108.01372565105218,493.4643871678142,1390.7405313719355,51
me22btech11027,3,2,0,0,0,0,30.134601338529173,71.22304755310975,5.071851417615065,10.757530776199598,108.61943051145138,497.2556200557748,1394.9808007853453,51
me22btech11027,3,2,0,0,0,0,31.832149523394023,67.4215366493498,10.82132564741707,11.850351626683215,106.07532749828914,496.67879540807525,1388.169726786298,51
ce23btech11040,5,0,0,1,1,0,30.998862577905737,49.3602969748064,3.459415083245678,1.895497696712196,174.85518240967153,463.585930796474,1447.1312344368403,30
ce23btech11040,5,0,0,1,1,0,29.356070834760835,47.901967621512966,5.62924570475762,0.0,166.37735678615675,463.7207340263836,1448.8459718718607,30
ce23btech11040,5,0,0,1,1,0,31.65450550540553,47.16639457880787,7.029847122959484,0.0,175.3166337334741,463.04855135593345,1447.473520919236,30
ce23btech11040,5,0,0,1,1,0,28.25829839310684,44.42103426384727,8.917840257056646,0.0,171.15750934713523,465.53091580694365,1447.5957591816407,30
ce23btech11040,5,0,0,1,1,0,28.819284872641997,45.74936558777741,8.981612642225887,0.0,171.35994116827658,464.86319190118274,1446.3494231175182,30
ce23btech11040,5,0,0,1,1,0,30.218697912237896,45.34029877286622,7.993987481090537,2.126264616841993,167.55702238389694,463.2347351999408,1445.884004277426,30
ce23btech11040,5,0,0,1,1,0,31.539198878707747,46.17192635324207,12.069984374587243,1.0378780073432532,174.40284211037064,462.909984279194,1443.1660600282771,30
ce23btech11040,5,0,0,1,1,0,28.617305016916845,46.28632024594355,8.690134524954589,0.8034155123507056,170.42568754296786,466.4555865953147,1446.7259559233348,30
ce23btech11040,5,0,0,1,1,0,31.82469857618707,46.490816900334,8.07042776678614,2.386353889494659,174.58641574593003,466.12297150867215,1446.7835684267302,30
ce23btech11040,5,0,0,1,1,0,30.932274931439327,48.47636175004856,8.249813690652632,0.0,166.0499783816374,466.05820620154407,1450.1062390473267,30
ai25btech11015,3,2,0,0,0,1,29.47346975454548,55.72121581318487,0.0,1.960816717703836,140.58873723466294,596.218429688789,1408.728572178066,29
ai25btech11015,3,2,0,0,0,1,30.608508834697464,59.07107106999532,1.0011768964392393,0.0,138.84603055957461,598.9027335069064,1410.574140365607,29
ai25btech11015,3,2,0,0,0,1,29.00049703104923,52.62578660111424,3.019158327635896,0.0,139.1915525312783,590.9481528992035,1403.663094329737,29
ai25btech11015,3,2,0,0,0,1,29.21461893235657,51.36628154313249,2.158729125681655,0.0,142.279169388844,594.1810768639602,1410.349623630272,29
ai25btech11015,3,2,0,0,0,1,29.95192572509051,48.405299460908864,2.4653026539353653,0.3845342408499824,141.04651439779525,592.2604714615379,1409.8973962446003,29
ai25btech11015,3,2,0,0,0,1,26.0141364332439,53.21725067450434,0.5120899957290185,1.7005285731728093,140.27058457734623,595.5932832816092,1411.3956411948081,29
ai25btech11015,3,2,0,0,0,1,30.171299514224295,55.50818012688975,2.347641693931673,0.4290035708705913,138.36840457388723,594.2019422290792,1413.4110903325593,29
ai25btech11015,3,2,0,0,0,1,30.15986054011445,54.51658070802113,3.6136326728183574,0.0,141.521137121015,595.9081995936561,1408.7723963588026,29
ai25btech11015,3,2,0,0,0,1,29.984276189345046,51.417991106809325,1.4015606631453,0.0,135.55763236211305,595.0566349335993,1410.4063575770842,29
ai25btech11015,3,2,0,0,0,1,27.120066357644657,52.685167913360054,0.16837467521821137,0.3387706758295994,135.68901445613542,593.3716046211547,1408.8389522044313,29
ma24btech11026,4,2,1,0,0,0,32.92783993568884,64.53473328982145,8.195998385430208,0.7262723041844192,140.10920105024226,341.6819939957887,1391.9545754874337,41
ma24btech11026,4,2,1,0,0,0,31.723528219730422,66.71708738271667,11.516578278227438,0.0,141.3909374481458,346.42159099200757,1391.1364900139026,41
ma24btech11026,4,2,1,0,0,0,30.88530983109725,67.27451268821925,11.3880575136852,0.0,142.82932837449633,343.31688168159866,1390.8517592265782,41
ma24btech11026,4,2,1,0,0,0,29.182848122286345,70.5506215821123,9.041991603570505,0.0,144.78998562702589,341.7695492785431,1390.2858546088025,41
ma24btech11026,4,2,1,0,0,0,28.929696187696546,68.55345062858562,8.931686152527135,1.7660209046647168,139.2381566265223,343.18580248361593,1391.0000882527768,41
ma24btech11026,4,2,1,0,0,0,29.346365156901392,67.06414415489265,9.264196714685742,1.0625955148465924,142.01432640652462,344.7829598570728,1387.6969206346066,41
ma24btech11026,4,2,1,0,0,0,32.64224629894331,70.13995531719895,9.155313216540799,0.0,140.2574148190616,339.37476090477674,1390.4556633438076,41
ma24btech11026,4,2,1,0,0,0,31.158719202685134,63.60102906784303,8.782367506114817,1.3394586037766676,145.37745887903523,342.18624942840466,1393.2384273986245,41
ma24btech11026,4,2,1,0,0,0,29.623801079822314,65.37007580403258,10.393551422877833,0.4559038721221719,142.98442472194637,341.92815658309473,1390.8747748252026,41
ma24btech11026,4,2,1,0,0,0,29.846576834716753,70.20016974785152,7.079445785595674,1.4180471188321906,139.94288036324772,339.155564688371,1387.407531557325,41
me25btech11037,2,2,1,0,0,0,31.144694970076266,78.6137383741247,0.0,0.0,60.67821955040801,322.43099083546787,1475.313981649388,42
me25btech11037,2,2,1,0,0,0,31.92724222339111,74.95120327099643,1.7833629410013998,0.4865688254650668,62.02501970972505,322.0102760890332,1476.543618743079,42
me25btech11037,2,2,1,0,0,0,30.14571992482885,75.34279459797722,1.3234481340912287,0.0,56.83328493485347,324.26046137728775,1475.552090034451,42
me25btech11037,2,2,1,0,0,0,29.02411175833902,76.70175842870167,0.0,0.0,61.799494745028404,321.3051215819214,1476.6981837671865,42
me25btech11037,2,2,1,0,0,0,28.641403294385064,76.29536026290496,2.5711314064564563,0.1574521234604432,63.23952796311233,318.3772741839757,1477.1358956851286,42
me25btech11037,2,2,1,0,0,0,31.174908088181674,77.61660126939015,1.999770239817317,0.5265279529124061,61.81656684199827,322.2575029463726,1474.5243516422388,42
me25btech11037,2,2,1,0,0,0,27.75835337282926,78.28153853538709,0.0,0.0,60.82510859921218,320.14826001597606,1473.2843680665876,42
me25btech11037,2,2,1,0,0,0,30.905935358402544,77.21938017279805,0.0,0.0,60.331429645458876,320.9754156861942,1476.366825766538,42
me25btech11037,2,2,1,0,0,0,29.892564400569494,76.74005236960909,0.0,1.881586795037651,62.06366990713248,322.72589804336457,1476.6942938479535,42
me25btech11037,2,2,1,0,0,0,27.29372957095827,77.69109653947405,0.0,0.0,61.89213396486891,322.9294354356603,1476.6668764285578,42
ma22btech11043,1,0,0,0,0,0,29.390293414478585,77.86254374433804,9.11374863324168,1.591432493514647,150.6677025018032,352.71447241740987,1459.461894771523,13
ma22btech11043,1,0,0,0,0,0,30.089250929256224,76.02587776765017,5.981372591649194,0.0,151.31254087051025,351.0944274271969,1461.5572702571428,13
ma22btech11043,1,0,0,0,0,0,33.01739757670713,79.34610869839247,4.442285058127444,0.5632226575320116,155.0204701871006,350.4156762537299,1463.8590435587048,13
ma22btech11043,1,0,0,0,0,0,28.637154748440963,80.32605265802201,5.412029068708714,0.6386047774057575,151.88126014860762,353.9567948980946,1454.6460755818919,13
ma22btech11043,1,0,0,0,0,0,31.88752903952203,80.01255086908374,4.658799225666991,0.0,152.7333364100696,356.4206880346343,1460.851416047805,13
ma22btech11043,1,0,0,0,0,0,32.15138122304283,79.53366091888199,5.353919952697586,0.0,150.95456931521096,352.87040312751355,1460.4596233696645,13
ma22btech11043,1,0,0,0,0,0,29.657034031934426,81.6838776497938,9.659039902803714,0.0933933157108325,151.29428670949645,356.18504153160916,1460.1929585969463,13
ma22btech11043,1,0,0,0,0,0,31.824438530654792,78.27661989594995,3.670656756770025,0.07798865020547342,154.39113223158176,351.235202899726,1457.3807198273328,13
ma22btech11043,1,0,0,0,0,0,33.87455900182574,78.00285961541522,7.325534698924965,0.8518236836736908,150.0383282808515,354.4251268135397,1460.249493308096,13
ma22btech11043,1,0,0,0,0,0,29.052140722334524,76.45886119042567,5.047532825168596,0.0,151.817858295007,354.8323817540487,1461.0392169229683,13
bt22btech11016,3,2,0,0,0,1,29.486651638437618,64.69068572517662,7.278215595849385,0.0,167.90919541508106,569.7049863352488,1420.5245411948952,38
bt22btech11016,3,2,0,0,0,1,32.78595778999651,62.577900354901956,5.001002024255418,0.0,167.24819330744472,566.5062266957472,1423.0923068422485,38
bt22btech11016,3,2,0,0,0,1,31.539034823124787,60.344173190030425,5.471956552341125,0.41253979386763395,168.97297756053993,568.5166597431105,1418.530199761787,38
bt22btech11016,3,2,0,0,0,1,32.43357731563304,63.9355167839199,8.632573635192802,0.0,168.18783305188788,571.6244193259646,1421.6313970870788,38
bt22btech11016,3,2,0,0,0,1,31.89761296925014,65.64288062710547,7.558953096549714,1.0695540048480872,171.1034137857256,564.2184790216561,1422.1500782025396,38
bt22btech11016,3,2,0,0,0,1,31.745104855904074,68.2597769953139,8.96517468883922,0.0,170.66191570865448,572.189232957412,1421.2759198346707,38
bt22btech11016,3,2,0,0,0,1,32.617952607596365,62.068350412858216,8.105146439547694,0.0,164.61784154832884,567.8146953045172,1422.6232211328818,38
bt22btech11016,3,2,0,0,0,1,36.72066229126396,65.07547642894058,2.5288422818483545,0.0,166.0264127148325,567.8363561932281,1418.8128565271472,38
bt22btech11016,3,2,0,0,0,1,31.092096275797083,67.72130641943531,9.066226498667898,0.0,171.88952422202544,572.1509462131563,1421.4898881309423,38
bt22btech11016,3,2,0,0,0,1,26.928342599112355,61.886909757329626,6.108173465756197,0.4247030535308734,171.7618430680386,567.5886525926618,1419.7291697033797,38
bt23btech11033,1,2,1,0,0,0,32.345580452832984,46.8017750839584,13.90059195628699,0.919941612758541,161.67831234929187,562.791608783585,1436.8874399745955,39
bt23btech11033,1,2,1,0,0,0,29.228110590893436,48.88811389527387,17.689610862005125,0.0,161.4697252215576,557.7233289990952,1435.4293104951437,39
bt23btech11033,1,2,1,0,0,0,33.695850747821076,48.18680672265682,13.365672854296779,0.5142325185522505,160.25441691917945,563.9533032441105,1433.8982326630141,39
bt23btech11033,1,2,1,0,0,0,36.31889008739213,49.04080845727716,14.770137421934075,0.6274088712691935,160.3107066268695,564.2981232489285,1430.866617837867,39
bt23btech11033,1,2,1,0,0,0,34.40463758086324,49.84201954843941,17.971586145910038,0.947905794094812,164.9714486794726,560.7703180941477,1435.818661279716,39
bt23btech11033,1,2,1,0,0,0,34.28167216799056,49.73107521110635,13.632105138240647,1.0574388618024093,163.49910779669904,562.1773952753093,1436.0497907600077,39
bt23btech11033,1,2,1,0,0,0,33.76335998790268,52.6134033750262,15.326145672674253,1.0812064009573106,159.51671371757274,563.0775859369505,1436.1277118477285,39
bt23btech11033,1,2,1,0,0,0,34.430451965016914,47.6912052159474,17.415977042675507,0.15595079726218278,164.46840179868065,561.4440416882946,1435.3696323585962,39
bt23btech11033,1,2,1,0,0,0,29.74313418710169,50.84224812818041,16.7681403567761,1.3354315477184904,166.41457781984488,558.1046910178434,1433.819885655572,39
